day,start_date,end_date,start_hour,end_hour,start_minute,end_minute,location_type,building,building_name,room_number,room_name,course_number,course_name,room_id
2,2019-07-30,2019-07-30,17,18,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 1001,Jazz Performance 1A,256
1,2019-07-29,2019-09-16,14,16,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 1010,Jazz History,256
3,2019-07-31,2019-07-31,14,15,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 1010,Jazz History,256
4,2019-08-01,2019-09-19,14,16,0,0,6,madley,Madley,G02,Rehearsal Studio,MUSJAZZ 1070,Jazz Performance Advanced 1A,252
2,2019-03-05,2019-04-09,14,15,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 1101,Jazz Musicianship 1A,256
3,2019-03-06,2019-03-06,9,10,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSJAZZ 1101,Jazz Musicianship 1A,255
5,2019-03-15,2019-04-12,12,13,0,0,0,hartley,Hartley,112,Concert Room,MUSJAZZ 1101,Jazz Musicianship 1A,249
5,2019-03-15,2019-04-12,11,12,0,0,0,hartley,Hartley,112,Concert Room,MUSJAZZ 1101,Jazz Musicianship 1A,249
2,2019-07-30,2019-09-17,14,15,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 1102,Jazz Musicianship 1B,256
3,2019-07-31,2019-07-31,9,10,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSJAZZ 1102,Jazz Musicianship 1B,255
2,2019-07-30,2019-07-30,16,17,0,0,6,madley,Madley,G02,Rehearsal Studio,MUSJAZZ 2002,Jazz Performance 2B,252
2,2019-07-30,2019-07-30,17,18,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 2002,Jazz Performance 2B,256
4,2019-08-01,2019-09-19,14,16,0,0,6,madley,Madley,G02,Rehearsal Studio,MUSJAZZ 2070,Jazz Performance Advanced 2A,252
2,2019-07-30,2019-07-30,17,18,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 2070,Jazz Performance Advanced 2A,256
2,2019-07-30,2019-07-30,16,17,0,0,6,madley,Madley,G02,Rehearsal Studio,MUSJAZZ 2070,Jazz Performance Advanced 2A,252
2,2019-07-30,2019-07-30,17,18,0,0,6,madley,Madley,G02,Rehearsal Studio,MUSJAZZ 2070,Jazz Performance Advanced 2A,252
2,2019-07-30,2019-07-30,16,17,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 2070,Jazz Performance Advanced 2A,256
2,2019-07-30,2019-07-30,16,17,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSJAZZ 2070,Jazz Performance Advanced 2A,255
4,2019-08-01,2019-08-01,16,17,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 2070,Jazz Performance Advanced 2A,256
4,2019-08-01,2019-08-01,16,17,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 2071,Jazz Performance Advanced 2B,256
2,2019-07-30,2019-07-30,16,17,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSJAZZ 2071,Jazz Performance Advanced 2B,255
2,2019-07-30,2019-07-30,16,17,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 2071,Jazz Performance Advanced 2B,256
2,2019-07-30,2019-07-30,17,18,0,0,6,madley,Madley,G02,Rehearsal Studio,MUSJAZZ 2071,Jazz Performance Advanced 2B,252
2,2019-07-30,2019-07-30,16,17,0,0,6,madley,Madley,G02,Rehearsal Studio,MUSJAZZ 2071,Jazz Performance Advanced 2B,252
2,2019-07-30,2019-07-30,17,18,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 2071,Jazz Performance Advanced 2B,256
2,2019-03-05,2019-04-09,14,15,0,0,6,madley,Madley,B22,Practice Room,MUSJAZZ 2101,Jazz Musicianship 2A,254
2,2019-03-05,2019-03-05,15,16,0,0,6,madley,Madley,B22,Practice Room,MUSJAZZ 2101,Jazz Musicianship 2A,254
3,2019-03-06,2019-03-06,16,17,0,0,6,madley,Madley,B22,Practice Room,MUSJAZZ 2101,Jazz Musicianship 2A,254
2,2019-07-30,2019-09-17,14,15,0,0,6,madley,Madley,B22,Practice Room,MUSJAZZ 2102,Jazz Musicianship 2B,254
2,2019-07-30,2019-07-30,15,16,0,0,6,madley,Madley,B22,Practice Room,MUSJAZZ 2102,Jazz Musicianship 2B,254
3,2019-07-31,2019-07-31,15,16,0,0,6,madley,Madley,B22,Practice Room,MUSJAZZ 2102,Jazz Musicianship 2B,254
2,2019-03-05,2019-03-05,17,18,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 3001,Jazz Performance 3A,256
4,2019-08-01,2019-08-01,14,16,0,0,6,madley,Madley,G02,Rehearsal Studio,MUSJAZZ 3001,Jazz Performance 3A,252
2,2019-07-30,2019-07-30,16,17,0,0,6,madley,Madley,B08,Practice Room,MUSJAZZ 3001,Jazz Performance 3A,257
2,2019-07-30,2019-07-30,16,17,0,0,6,madley,Madley,B22,Practice Room,MUSJAZZ 3001,Jazz Performance 3A,254
4,2019-08-01,2019-08-01,16,17,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 3001,Jazz Performance 3A,256
2,2019-07-30,2019-07-30,16,17,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSJAZZ 3001,Jazz Performance 3A,255
2,2019-07-30,2019-07-30,16,17,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 3001,Jazz Performance 3A,256
2,2019-07-30,2019-07-30,17,18,0,0,6,madley,Madley,G02,Rehearsal Studio,MUSJAZZ 3001,Jazz Performance 3A,252
2,2019-07-30,2019-07-30,16,17,0,0,6,madley,Madley,G02,Rehearsal Studio,MUSJAZZ 3001,Jazz Performance 3A,252
2,2019-07-30,2019-07-30,17,18,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 3001,Jazz Performance 3A,256
2,2019-03-05,2019-03-05,17,18,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 3002,Jazz Performance 3B,256
2,2019-03-05,2019-03-05,16,17,0,0,6,madley,Madley,G02,Rehearsal Studio,MUSJAZZ 3002,Jazz Performance 3B,252
2,2019-03-05,2019-03-05,17,18,0,0,6,madley,Madley,B22,Practice Room,MUSJAZZ 3002,Jazz Performance 3B,254
4,2019-08-01,2019-08-01,14,16,0,0,6,madley,Madley,G02,Rehearsal Studio,MUSJAZZ 3002,Jazz Performance 3B,252
2,2019-07-30,2019-07-30,16,17,0,0,6,madley,Madley,B08,Practice Room,MUSJAZZ 3002,Jazz Performance 3B,257
2,2019-07-30,2019-07-30,16,17,0,0,6,madley,Madley,B22,Practice Room,MUSJAZZ 3002,Jazz Performance 3B,254
4,2019-08-01,2019-08-01,16,17,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 3002,Jazz Performance 3B,256
2,2019-07-30,2019-07-30,16,17,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSJAZZ 3002,Jazz Performance 3B,255
2,2019-07-30,2019-07-30,16,17,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 3002,Jazz Performance 3B,256
2,2019-07-30,2019-07-30,17,18,0,0,6,madley,Madley,G02,Rehearsal Studio,MUSJAZZ 3002,Jazz Performance 3B,252
2,2019-07-30,2019-07-30,16,17,0,0,6,madley,Madley,G02,Rehearsal Studio,MUSJAZZ 3002,Jazz Performance 3B,252
2,2019-07-30,2019-07-30,17,18,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 3002,Jazz Performance 3B,256
2,2019-03-05,2019-03-05,16,17,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSJAZZ 3070,Jazz Performance Advanced 3A,255
2,2019-03-05,2019-03-05,16,17,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 3070,Jazz Performance Advanced 3A,256
2,2019-03-05,2019-03-05,17,18,0,0,6,madley,Madley,B22,Practice Room,MUSJAZZ 3070,Jazz Performance Advanced 3A,254
2,2019-03-05,2019-03-05,17,18,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 3070,Jazz Performance Advanced 3A,256
4,2019-08-01,2019-09-19,14,16,0,0,6,madley,Madley,G02,Rehearsal Studio,MUSJAZZ 3070,Jazz Performance Advanced 3A,252
2,2019-07-30,2019-07-30,17,18,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 3070,Jazz Performance Advanced 3A,256
2,2019-07-30,2019-07-30,17,18,0,0,6,madley,Madley,G02,Rehearsal Studio,MUSJAZZ 3070,Jazz Performance Advanced 3A,252
2,2019-07-30,2019-07-30,16,17,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 3070,Jazz Performance Advanced 3A,256
2,2019-07-30,2019-07-30,16,17,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSJAZZ 3070,Jazz Performance Advanced 3A,255
4,2019-08-01,2019-08-01,16,17,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 3070,Jazz Performance Advanced 3A,256
2,2019-07-30,2019-07-30,16,17,0,0,6,madley,Madley,B22,Practice Room,MUSJAZZ 3070,Jazz Performance Advanced 3A,254
2,2019-07-30,2019-07-30,16,17,0,0,6,madley,Madley,B08,Practice Room,MUSJAZZ 3070,Jazz Performance Advanced 3A,257
2,2019-07-30,2019-07-30,16,17,0,0,6,madley,Madley,G02,Rehearsal Studio,MUSJAZZ 3070,Jazz Performance Advanced 3A,252
4,2019-08-01,2019-08-01,14,16,0,0,6,madley,Madley,G02,Rehearsal Studio,MUSJAZZ 3071,Jazz Performance Advanced 3B,252
2,2019-07-30,2019-07-30,16,17,0,0,6,madley,Madley,B08,Practice Room,MUSJAZZ 3071,Jazz Performance Advanced 3B,257
2,2019-07-30,2019-07-30,16,17,0,0,6,madley,Madley,B22,Practice Room,MUSJAZZ 3071,Jazz Performance Advanced 3B,254
4,2019-08-01,2019-08-01,16,17,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 3071,Jazz Performance Advanced 3B,256
2,2019-07-30,2019-07-30,16,17,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSJAZZ 3071,Jazz Performance Advanced 3B,255
2,2019-07-30,2019-07-30,16,17,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 3071,Jazz Performance Advanced 3B,256
2,2019-07-30,2019-07-30,17,18,0,0,6,madley,Madley,G02,Rehearsal Studio,MUSJAZZ 3071,Jazz Performance Advanced 3B,252
2,2019-07-30,2019-07-30,16,17,0,0,6,madley,Madley,G02,Rehearsal Studio,MUSJAZZ 3071,Jazz Performance Advanced 3B,252
2,2019-07-30,2019-07-30,17,18,0,0,6,madley,Madley,B14,Practice Room,MUSJAZZ 3071,Jazz Performance Advanced 3B,256
3,2019-03-06,2019-04-10,14,15,0,0,6,madley,Madley,B22,Practice Room,MUSJAZZ 3101,Jazz Musicianship 3,254
5,2019-03-08,2019-03-08,11,13,0,0,6,madley,Madley,B22,Practice Room,MUSJAZZ 3101,Jazz Musicianship 3,254
2,2019-03-05,2019-04-09,9,10,0,0,0,hartley,Hartley,112,Concert Room,MUSONIC 1001,Music & Sound Fundamentals 1A,249
2,2019-03-05,2019-04-09,10,12,0,0,0,schulz,Schulz,407,Keyboard Suite,MUSONIC 1001,Music & Sound Fundamentals 1A,221
5,2019-03-15,2019-04-12,12,13,0,0,0,hartley,Hartley,112,Concert Room,MUSONIC 1001,Music & Sound Fundamentals 1A,249
5,2019-03-15,2019-04-12,11,12,0,0,0,hartley,Hartley,112,Concert Room,MUSONIC 1001,Music & Sound Fundamentals 1A,249
2,2019-07-30,2019-09-17,9,10,0,0,0,hartley,Hartley,112,Concert Room,MUSONIC 1002,Music & Sound Fundamentals 1B,249
4,2019-08-01,2019-09-19,9,11,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSONIC 1002,Music & Sound Fundamentals 1B,255
3,2019-07-31,2019-09-18,9,11,0,0,0,schulz,Schulz,407,Keyboard Suite,MUSONIC 1002,Music & Sound Fundamentals 1B,221
4,2019-08-01,2019-09-19,12,14,0,0,0,hartley,Hartley,112,Concert Room,MUSONIC 1010,Sound & Media,249
3,2019-03-06,2019-04-10,10,11,0,0,0,hartley,Hartley,112,Concert Room,MUSONIC 1210,Sound Engineering,249
3,2019-03-06,2019-04-10,11,12,0,0,0,schulz,Schulz,506,EMU Space,MUSONIC 1210,Sound Engineering,258
3,2019-03-06,2019-04-10,12,13,0,0,0,schulz,Schulz,506,EMU Space,MUSONIC 1210,Sound Engineering,258
3,2019-03-06,2019-04-10,13,14,0,0,0,schulz,Schulz,506,EMU Space,MUSONIC 1210,Sound Engineering,258
5,2019-03-08,2019-04-12,9,10,0,0,0,schulz,Schulz,506,EMU Space,MUSONIC 1210,Sound Engineering,258
5,2019-03-08,2019-04-12,10,11,0,0,0,schulz,Schulz,506,EMU Space,MUSONIC 1210,Sound Engineering,258
5,2019-03-08,2019-04-12,11,12,0,0,0,schulz,Schulz,506,EMU Space,MUSONIC 1210,Sound Engineering,258
3,2019-07-31,2019-09-18,10,11,0,0,0,schulz,Schulz,506,EMU Space,MUSONIC 1210,Sound Engineering,258
3,2019-07-31,2019-08-14,11,12,0,0,0,schulz,Schulz,506,EMU Space,MUSONIC 1210,Sound Engineering,258
3,2019-07-31,2019-08-14,12,13,0,0,0,schulz,Schulz,506,EMU Space,MUSONIC 1210,Sound Engineering,258
5,2019-08-02,2019-08-16,10,11,0,0,0,schulz,Schulz,506,EMU Space,MUSONIC 1210,Sound Engineering,258
5,2019-08-02,2019-08-16,11,12,0,0,0,schulz,Schulz,506,EMU Space,MUSONIC 1210,Sound Engineering,258
3,2019-07-31,2019-09-18,13,16,0,0,6,madley,Madley,G02,Rehearsal Studio,MUSONIC 1300,Sonic Arts in Practice 1,252
3,2019-03-06,2019-04-10,11,12,0,0,0,hartley,Hartley,112,Concert Room,MUSONIC 2310,Computer Music Composition 2,249
3,2019-03-06,2019-04-10,14,16,0,0,0,schulz,Schulz,407,Keyboard Suite,MUSONIC 2310,Computer Music Composition 2,221
1,2019-07-29,2019-09-16,9,10,0,0,0,hartley,Hartley,112,Concert Room,MUSONIC 2610,Sound Engineering Live,249
3,2019-07-31,2019-09-18,16,17,0,0,0,schulz,Schulz,506,EMU Space,MUSONIC 2610,Sound Engineering Live,258
3,2019-07-31,2019-09-18,15,16,0,0,0,schulz,Schulz,506,EMU Space,MUSONIC 2610,Sound Engineering Live,258
1,2019-07-29,2019-09-16,10,11,0,0,0,schulz,Schulz,506,EMU Space,MUSONIC 2610,Sound Engineering Live,258
4,2019-08-01,2019-09-19,14,16,0,0,6,madley,Madley,G02,Rehearsal Studio,MUSONIC 2610,Sound Engineering Live,252
2,2019-07-30,2019-09-17,10,11,0,0,0,hartley,Hartley,112,Concert Room,MUSONIC 2820,Sound Design for Film II,249
5,2019-08-02,2019-09-13,11,13,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSONIC 2820,Sound Design for Film II,255
2,2019-03-05,2019-04-09,18,21,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSONIC 2905,Circuit Bending and Hardware Hacking,255
1,2019-03-04,2019-03-04,10,11,0,0,0,schulz,Schulz,506,EMU Space,MUSONIC 3001,Advanced Sound Engineering 3,258
1,2019-03-04,2019-03-04,12,13,0,0,0,schulz,Schulz,506,EMU Space,MUSONIC 3001,Advanced Sound Engineering 3,258
1,2019-03-04,2019-03-04,11,12,0,0,0,schulz,Schulz,506,EMU Space,MUSONIC 3001,Advanced Sound Engineering 3,258
2,2019-03-05,2019-04-09,11,12,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSONIC 3001,Advanced Sound Engineering 3,255
2,2019-03-05,2019-04-09,10,11,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSONIC 3001,Advanced Sound Engineering 3,255
3,2019-07-31,2019-09-18,10,11,0,0,0,hartley,Hartley,112,Concert Room,MUSONIC 3020,Interaction Design and the Sonic Arts 3,249
4,2019-08-08,2019-09-19,10,11,0,0,3,hartley,Hartley,108b,Teaching Room,MUSONIC 3020,Interaction Design and the Sonic Arts 3,180
4,2019-08-01,2019-08-29,14,15,0,0,0,schulz,Schulz,407,Keyboard Suite,MUSONIC 3020,Interaction Design and the Sonic Arts 3,221
1,2019-03-04,2019-04-08,13,16,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSONIC 3030,Music 2.0,255
5,2019-08-02,2019-09-20,11,12,0,0,0,hartley,Hartley,112,Concert Room,MUSONIC 3310,Computer Music Composition 3,249
5,2019-08-02,2019-08-30,14,16,0,0,0,schulz,Schulz,407,Keyboard Suite,MUSONIC 3310,Computer Music Composition 3,221
3,2019-03-06,2019-04-10,12,13,0,0,0,hartley,Hartley,112,Concert Room,MUSONIC 3720,Sound Design for Games III,249
5,2019-03-15,2019-04-12,11,12,0,0,3,hartley,Hartley,108a,Teaching Room,MUSONIC 3720,Sound Design for Games III,173
5,2019-03-08,2019-04-05,14,15,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSONIC 3720,Sound Design for Games III,255
2,2019-03-05,2019-04-09,14,16,0,0,6,elder-hall,Elder Hall,LG13,Bishop Hall,MUSONIC 7002,Music Creative Practice Research Project,251
2,2019-07-30,2019-09-03,14,16,0,0,0,hartley,Hartley,112,Concert Room,MUSONIC 7002,Music Creative Practice Research Project,249
1,2019-03-04,2019-04-08,10,12,0,0,0,hartley,Hartley,112,Concert Room,MUSPOP 1001,Song Writing A,249
3,2019-03-06,2019-04-10,10,11,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSPOP 1001,Song Writing A,255
1,2019-07-29,2019-09-16,10,12,0,0,0,hartley,Hartley,112,Concert Room,MUSPOP 1002,Song Writing B,249
3,2019-07-31,2019-09-18,16,17,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSPOP 1002,Song Writing B,255
1,2019-07-29,2019-09-16,12,13,0,0,0,hartley,Hartley,112,Concert Room,MUSPOP 1004,Contemporary Musicianship 1B,249
1,2019-07-29,2019-09-16,14,16,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSPOP 1004,Contemporary Musicianship 1B,255
1,2019-07-29,2019-09-16,14,16,0,0,0,hartley,Hartley,112,Concert Room,MUSPOP 1004,Contemporary Musicianship 1B,249
4,2019-08-01,2019-09-19,15,17,0,0,0,schulz,Schulz,407,Keyboard Suite,MUSPOP 1004,Contemporary Musicianship 1B,221
4,2019-08-01,2019-09-19,11,14,0,0,6,madley,Madley,G02,Rehearsal Studio,MUSPOP 1100,Contemporary Music in Practice 1,252
3,2019-03-06,2019-04-03,16,18,0,0,0,schulz,Schulz,506,EMU Space,MUSPOP 1201,Song Writing & Performance 1A,258
3,2019-03-06,2019-04-03,14,16,0,0,0,schulz,Schulz,506,EMU Space,MUSPOP 1201,Song Writing & Performance 1A,258
3,2019-05-01,2019-05-29,14,16,0,0,6,madley,Madley,B09,Practice Room,MUSPOP 1201,Song Writing & Performance 1A,259
3,2019-05-01,2019-05-29,14,16,0,0,6,madley,Madley,B08,Practice Room,MUSPOP 1201,Song Writing & Performance 1A,257
3,2019-05-01,2019-05-29,14,16,0,0,6,madley,Madley,G10,Practice Room,MUSPOP 1201,Song Writing & Performance 1A,260
3,2019-05-01,2019-05-29,14,16,0,0,6,madley,Madley,G07,Practice Room,MUSPOP 1201,Song Writing & Performance 1A,261
3,2019-05-01,2019-05-29,14,16,0,0,6,madley,Madley,G06,Practice Room,MUSPOP 1201,Song Writing & Performance 1A,262
3,2019-05-01,2019-05-29,14,16,0,0,6,madley,Madley,G05,Practice Room,MUSPOP 1201,Song Writing & Performance 1A,263
3,2019-05-01,2019-05-29,14,16,0,0,6,madley,Madley,G04,Practice Room,MUSPOP 1201,Song Writing & Performance 1A,264
3,2019-05-01,2019-05-29,14,16,0,0,6,madley,Madley,G03,Practice Room,MUSPOP 1201,Song Writing & Performance 1A,265
3,2019-09-11,2019-09-18,14,16,0,0,6,madley,Madley,B09,Practice Room,MUSPOP 1202,Song Writing & Performance 1B,259
3,2019-09-11,2019-09-18,14,16,0,0,6,madley,Madley,B08,Practice Room,MUSPOP 1202,Song Writing & Performance 1B,257
3,2019-09-11,2019-09-18,14,16,0,0,6,madley,Madley,G10,Practice Room,MUSPOP 1202,Song Writing & Performance 1B,260
3,2019-09-11,2019-09-18,14,16,0,0,6,madley,Madley,G07,Practice Room,MUSPOP 1202,Song Writing & Performance 1B,261
3,2019-09-11,2019-09-18,14,16,0,0,6,madley,Madley,G06,Practice Room,MUSPOP 1202,Song Writing & Performance 1B,262
3,2019-09-11,2019-09-18,14,16,0,0,6,madley,Madley,G05,Practice Room,MUSPOP 1202,Song Writing & Performance 1B,263
3,2019-09-11,2019-09-18,14,16,0,0,6,madley,Madley,G04,Practice Room,MUSPOP 1202,Song Writing & Performance 1B,264
3,2019-09-11,2019-09-18,14,16,0,0,6,madley,Madley,G03,Practice Room,MUSPOP 1202,Song Writing & Performance 1B,265
3,2019-07-31,2019-08-28,14,15,0,0,0,schulz,Schulz,407,Keyboard Suite,MUSPOP 1202,Song Writing & Performance 1B,221
3,2019-07-31,2019-08-28,15,16,0,0,0,schulz,Schulz,407,Keyboard Suite,MUSPOP 1202,Song Writing & Performance 1B,221
2,2019-03-05,2019-04-09,12,13,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSPOP 2201,Song Writing & Performance 2A,255
4,2019-03-07,2019-04-04,11,13,0,0,0,schulz,Schulz,506,EMU Space,MUSPOP 2201,Song Writing & Performance 2A,258
2,2019-03-05,2019-04-02,14,16,0,0,0,schulz,Schulz,506,EMU Space,MUSPOP 2201,Song Writing & Performance 2A,258
4,2019-05-02,2019-05-30,11,13,0,0,6,madley,Madley,G10,Practice Room,MUSPOP 2201,Song Writing & Performance 2A,260
4,2019-05-02,2019-05-30,11,13,0,0,6,madley,Madley,G07,Practice Room,MUSPOP 2201,Song Writing & Performance 2A,261
4,2019-05-02,2019-05-30,11,13,0,0,6,madley,Madley,G06,Practice Room,MUSPOP 2201,Song Writing & Performance 2A,262
4,2019-05-02,2019-05-30,11,13,0,0,6,madley,Madley,G05,Practice Room,MUSPOP 2201,Song Writing & Performance 2A,263
4,2019-05-02,2019-05-30,11,13,0,0,6,madley,Madley,G03,Practice Room,MUSPOP 2201,Song Writing & Performance 2A,265
4,2019-05-02,2019-05-30,11,13,0,0,6,madley,Madley,G04,Practice Room,MUSPOP 2201,Song Writing & Performance 2A,264
2,2019-07-30,2019-09-17,10,12,0,0,0,schulz,Schulz,506,EMU Space,MUSPOP 2202,Song Writing & Performance 2B,258
2,2019-07-30,2019-08-27,12,13,0,0,0,schulz,Schulz,506,EMU Space,MUSPOP 2202,Song Writing & Performance 2B,258
2,2019-09-10,2019-09-17,12,14,0,0,6,madley,Madley,G10,Practice Room,MUSPOP 2202,Song Writing & Performance 2B,260
2,2019-09-10,2019-09-17,12,14,0,0,6,madley,Madley,G07,Practice Room,MUSPOP 2202,Song Writing & Performance 2B,261
2,2019-09-10,2019-09-17,12,14,0,0,6,madley,Madley,G06,Practice Room,MUSPOP 2202,Song Writing & Performance 2B,262
2,2019-09-10,2019-09-17,12,14,0,0,6,madley,Madley,G05,Practice Room,MUSPOP 2202,Song Writing & Performance 2B,263
2,2019-09-10,2019-09-17,12,14,0,0,6,madley,Madley,G04,Practice Room,MUSPOP 2202,Song Writing & Performance 2B,264
2,2019-09-10,2019-09-17,12,14,0,0,6,madley,Madley,G03,Practice Room,MUSPOP 2202,Song Writing & Performance 2B,265
1,2019-07-29,2019-09-16,13,15,0,0,0,schulz,Schulz,506,EMU Space,MUSPOP 3100,Contemporary Music in Practice 3,258
3,2019-07-31,2019-09-18,13,15,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSPOP 3100,Contemporary Music in Practice 3,255
2,2019-03-05,2019-04-09,13,14,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSPOP 3201,Song Writing & Performance 3,255
4,2019-03-07,2019-04-04,14,16,0,0,0,schulz,Schulz,506,EMU Space,MUSPOP 3201,Song Writing & Performance 3,258
4,2019-04-11,2019-04-11,14,16,0,0,6,madley,Madley,G06,Practice Room,MUSPOP 3201,Song Writing & Performance 3,262
4,2019-04-11,2019-04-11,14,16,0,0,6,madley,Madley,G05,Practice Room,MUSPOP 3201,Song Writing & Performance 3,263
4,2019-04-11,2019-04-11,14,16,0,0,6,madley,Madley,G04,Practice Room,MUSPOP 3201,Song Writing & Performance 3,264
4,2019-04-11,2019-04-11,14,16,0,0,6,madley,Madley,G03,Practice Room,MUSPOP 3201,Song Writing & Performance 3,265
2,2019-03-05,2019-04-09,13,14,0,0,2,badger,Badger,G31,Macbeth Lecture Theatre,MUSSUPST 1001,Musicianship 1A,105
5,2019-03-15,2019-04-12,11,12,0,0,0,hartley,Hartley,112,Concert Room,MUSSUPST 1001,Musicianship 1A,249
5,2019-03-15,2019-04-12,12,13,0,0,0,hartley,Hartley,112,Concert Room,MUSSUPST 1001,Musicianship 1A,249
3,2019-03-13,2019-04-10,11,13,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSSUPST 1001,Musicianship 1A,255
4,2019-03-14,2019-04-11,9,11,0,0,0,schulz,Schulz,407,Keyboard Suite,MUSSUPST 1001,Musicianship 1A,221
3,2019-03-13,2019-04-10,9,11,0,0,0,schulz,Schulz,407,Keyboard Suite,MUSSUPST 1001,Musicianship 1A,221
2,2019-07-30,2019-09-17,13,14,0,0,2,badger,Badger,G31,Macbeth Lecture Theatre,MUSSUPST 1002,Musicianship 1B,105
4,2019-08-01,2019-09-19,11,13,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSSUPST 1002,Musicianship 1B,255
3,2019-07-31,2019-09-18,11,13,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSSUPST 1002,Musicianship 1B,255
5,2019-08-02,2019-09-20,9,11,0,0,0,schulz,Schulz,406,Keyboard Suite,MUSSUPST 1002,Musicianship 1B,255
4,2019-03-07,2019-04-11,9,11,0,0,0,hartley,Hartley,112,Concert Room,MUSSUPST 2000,Music Advanced Minor Project,249
2,2019-03-05,2019-04-09,11,12,0,0,0,hartley,Hartley,112,Concert Room,MUSSUPST 2001,Musicianship 2A,249
4,2019-03-07,2019-04-11,12,13,0,0,0,hartley,Hartley,112,Concert Room,MUSSUPST 2001,Musicianship 2A,249
2,2019-07-30,2019-09-17,11,12,0,0,0,hartley,Hartley,112,Concert Room,MUSSUPST 2002,Musicianship 2B,249
4,2019-08-08,2019-09-19,10,11,0,0,0,hartley,Hartley,112,Concert Room,MUSSUPST 2002,Musicianship 2B,249
5,2019-08-02,2019-09-20,11,13,0,0,6,madley,Madley,B14,Practice Room,MUSSUPST 3000,Music Advanced Major Project,256
2,2019-03-05,2019-04-09,15,16,0,0,2,hughes,Hughes,309,Hughes Lecture Theatre,MUSSUPST 3001,Musicianship 3,23
1,2019-03-04,2019-04-08,9,10,0,30,0,union-house,Union House,208,Exercise Studio,MUSTHEAT 1001,Music Theatre Performance 1A,266
1,2019-03-04,2019-04-08,10,12,30,0,0,union-house,Union House,208,Exercise Studio,MUSTHEAT 1001,Music Theatre Performance 1A,266
1,2019-07-29,2019-09-16,9,10,0,30,0,union-house,Union House,208,Exercise Studio,MUSTHEAT 1002,Music Theatre Performance 1B,266
1,2019-07-29,2019-09-16,10,12,30,0,0,union-house,Union House,208,Exercise Studio,MUSTHEAT 1002,Music Theatre Performance 1B,266
1,2019-03-04,2019-04-08,13,14,0,0,3,ahms,AHMS,4050a&b,Teaching Room,NURSING 1010,Research Methods and Evidence Based Practice,154
1,2019-07-29,2019-08-12,12,13,0,0,3,ahms,AHMS,6052a&b,Teaching Room,NURSING 1010,Research Methods and Evidence Based Practice,212
2,2019-03-05,2019-04-09,8,9,0,0,2,ahms,AHMS,1059a&b,Lecture Theatre Combined,NURSING 2005,Biology of Human Disease I,231
